cluster,player,season,hits,homeruns,age
7,treadje01,1991,98,3,28
7,vizquom01,1991,98,1,24
7,walkech01,1991,96,6,33
7,aloumo01,1992,96,9,26
7,breamsi01,1992,97,10,32
7,brownje01,1992,93,3,26
7,coopesc01,1992,93,5,25
7,dascedo01,1992,96,0,28
7,doranbi02,1992,91,8,34
7,downibr01,1992,89,10,42
7,eisenji01,1992,95,2,33
7,feldemi01,1992,92,4,31
7,gonzalu01,1992,94,10,25
7,gonzare01,1992,91,7,32
7,harrile01,1992,94,0,28
7,howarth01,1992,99,2,28
7,incavpe01,1992,93,11,28
7,leiussc01,1992,102,2,27
7,lemkema01,1992,97,6,27
7,livinsc01,1992,100,4,27
7,martida01,1992,100,3,28
7,mayde01,1992,96,8,24
7,merceor01,1992,100,6,26
7,penato01,1992,99,1,35
7,santibe01,1992,97,10,27
7,sharpmi01,1992,95,3,31
7,sojolu01,1992,100,7,27
7,valleda01,1992,88,9,32
7,alicelu01,1993,101,3,28
7,bellge02,1993,89,13,34
7,bransje01,1993,92,3,26
7,coleal01,1993,89,0,28
7,disarga01,1993,99,3,26
7,fletcda01,1993,101,9,27
7,hundlto01,1993,95,11,24
7,jeffere01,1993,91,10,25
7,lankfra01,1993,97,7,26
7,lovulto01,1993,92,6,28
7,mearepa01,1993,87,0,25
7,sanchre01,1993,97,0,26
7,smithdw01,1993,93,11,30
7,thompmi02,1993,89,4,34
7,berryse01,1994,89,11,28
7,bordimi01,1994,99,2,29
7,brownje01,1994,97,3,28
7,claytro01,1994,91,3,24
7,coleal01,1994,102,4,29
7,disarga01,1994,101,3,27
7,eisenji01,1994,87,4,35
7,fernato01,1994,102,8,32
7,floydcl01,1994,94,4,22
7,gagnegr01,1994,97,7,33
7,gilkebe01,1994,96,6,28
7,lemkema01,1994,103,3,29
7,mayde01,1994,98,8,26
7,mclemma01,1994,88,3,30
7,raineti01,1994,102,10,35
7,santibe01,1994,92,11,29
7,spraged02,1994,97,11,27
7,vanslan01,1994,92,6,34
7,alfoned01,1995,93,4,22
7,ausmubr01,1995,96,5,26
7,beckeri01,1995,93,2,23
7,blausje01,1995,91,12,30
7,cirilje01,1995,91,9,26
7,fernato01,1995,94,5,33
7,fletcda01,1995,100,11,29
7,gilbe01,1995,91,9,23
7,gomezch02,1995,96,11,24
7,gonzaal01,1995,89,10,22
7,guilloz01,1995,103,1,31
7,kingemi01,1995,94,8,34
7,leiussc01,1995,92,4,30
7,lemkema01,1995,101,5,30
7,manwaki01,1995,95,4,30
7,martida01,1995,93,5,31
7,morriha02,1995,100,11,30
7,sojolu01,1995,98,7,30
7,stockke01,1995,90,1,25
7,tinslle01,1995,97,7,26
7,velarra01,1995,102,7,33
7,walbema01,1995,101,1,26
7,alfoned01,1996,96,4,23
7,alicelu01,1996,98,5,31
7,amarari01,1996,91,1,34
7,howarda02,1996,92,4,29
7,howarth01,1996,98,6,32
7,mcgeewi01,1996,95,5,38
7,pendlte01,1996,102,7,36
7,randajo01,1996,102,6,27
7,reedje02,1996,97,8,34
7,stockke01,1996,100,5,26
7,taubeed01,1996,95,12,28
7,alicelu01,1997,98,5,32
7,allenje01,1997,94,3,25
7,boggswa01,1997,103,4,39
7,boonebr01,1997,99,7,28
7,brosisc01,1997,97,11,31
7,butlebr01,1997,97,0,40
7,cedendo01,1997,103,4,29
7,fabrejo01,1997,90,7,27
7,hattesc01,1997,97,10,28
7,hayesch01,1997,91,11,32
7,lewisma01,1997,91,10,28
7,mccraqu01,1997,95,3,27
7,mcgeewi01,1997,90,3,39
7,mcraebr01,1997,100,6,30
7,orieke01,1997,100,8,25
7,reesepo01,1997,87,4,24
7,servasc01,1997,100,6,30
7,spierbi01,1997,93,4,31
7,alomasa02,1998,96,6,32
7,baineha01,1998,88,9,39
7,bellda01,1998,89,10,26
7,benarma01,1998,92,3,27
7,benjami01,1998,95,4,33
7,blowemi01,1998,97,11,33
7,chrisry01,1998,95,5,24
7,cruzjo02,1998,89,11,24
7,hayesch01,1998,94,12,33
7,hernaca01,1998,102,9,31
7,lockhke01,1998,94,9,34
7,mabryjo01,1998,94,9,28
7,raineti01,1998,93,5,39
7,sanchre01,1998,90,2,31
7,stynech01,1998,88,6,25
7,webstle01,1998,88,10,33
7,winnra01,1998,94,1,24
7,benjami01,1999,91,1,34
7,bergda01,1999,87,3,29
7,cabreor01,1999,97,8,25
7,drewjd01,1999,89,13,24
7,eusebto01,1999,88,4,32
7,fordybr01,1999,99,9,29
7,fullmbr01,1999,96,9,24
7,guerrwi01,1999,92,2,25
7,guzmacr01,1999,95,1,21
7,higgibo02,1999,90,12,29
7,hunteto01,1999,98,9,24
7,javiest01,1999,92,3,35
7,jordake01,1999,99,4,30
7,leetr01,1999,89,9,24
7,maynebr01,1999,97,2,31
7,millake01,1999,100,9,28
7,palmeor01,1999,88,1,30
7,posadjo01,1999,93,12,28
7,steinte01,1999,96,4,37
7,wilsoen01,1999,87,2,26
7,biggicr01,2000,101,8,35
7,blumge01,2000,97,11,27
7,brownad01,2000,97,4,26
7,cairomi01,2000,98,1,26
7,canizja01,2000,93,7,27
7,coxst01,2000,90,11,26
7,curtich01,2000,91,8,32
7,febleca01,2000,87,2,24
7,girarjo01,2000,101,6,36
7,hayesch01,2000,93,9,35
7,javiest01,2000,94,5,36
7,maynebr01,2000,101,6,32
7,milleda02,2000,89,10,31
7,polanpl01,2000,102,5,25
7,ausmubr01,2001,98,5,32
7,belliro01,2001,96,11,26
7,brownde02,2001,93,7,23
7,coomero01,2001,91,8,35
7,coraal01,2001,88,4,26
7,fletcda01,2001,94,11,35
7,huffau01,2001,102,8,25
7,lansimi01,2001,88,8,33
7,martira03,2001,99,5,29
7,owenser01,2001,101,5,30
7,paytoja01,2001,92,8,29
7,reesepo01,2001,96,9,28
7,relafde01,2001,91,8,28
7,wilsoda01,2001,100,10,32
7,wilsoja02,2001,87,3,24
7,youngmi02,2001,96,11,25
7,bergda01,2002,101,4,32
7,butlebr02,2002,89,9,24
7,francju01,2002,96,6,44
7,haltesh01,2002,98,10,33
7,hernara02,2002,94,7,26
7,izturce01,2002,102,1,22
7,lambmi01,2002,89,9,27
7,matthga02,2002,95,7,28
7,mclemma01,2002,91,7,38
7,muellbi02,2002,94,7,31
7,relafde01,2002,88,6,29
7,sanchre01,2002,102,1,35
7,ausmubr01,2003,103,4,34
7,bordimi01,2003,94,5,38
7,cabrejo02,2003,98,6,31
7,davanje02,2003,93,12,30
7,everead01,2003,99,8,26
7,fordybr01,2003,95,6,33
7,maynebr01,2003,91,6,35
7,nadyxa01,2003,99,9,25
7,perezed02,2003,95,11,35
7,perezti01,2003,93,4,28
7,roberda07,2003,97,2,31
7,rollsda01,2003,95,7,26
7,santira01,2003,100,2,24
7,snowjt01,2003,90,8,35
7,woodwch01,2003,91,7,27
7,ausmubr01,2004,100,5,35
7,cabrejo02,2004,97,6,32
7,cabreor01,2004,96,4,30
7,castijo02,2004,98,8,23
7,clarkbr02,2004,99,7,31
7,cuddymi01,2004,89,12,25
7,francju01,2004,99,6,46
7,gomezch02,2004,96,3,33
7,gonzalu02,2004,94,12,25
7,hallbi03,2004,93,9,25
7,larkiba01,2004,100,8,40
7,larocad01,2004,90,13,25
7,mathemi01,2004,95,5,34
7,vizcajo01,2004,98,3,36
7,younger01,2004,99,1,37
7,zaungr01,2004,91,6,33
7,alfoned01,2005,102,2,32
7,ausmubr01,2005,100,3,36
7,castijo02,2005,99,11,24
7,cintral01,2005,90,8,27
7,coninje01,2005,102,3,39
7,ellisja01,2005,93,4,27
7,estrajo01,2005,93,4,29
7,finlest01,2005,90,12,40
7,freelry01,2005,100,4,29
7,gonzaal01,2005,94,9,32
7,guzmacr01,2005,100,4,27
7,hairsje02,2005,99,4,29
7,hardyjj01,2005,92,9,23
7,hillaa01,2005,99,3,23
7,infanom01,2005,90,9,24
7,kieltbo01,2005,99,10,29
7,lawtoma02,2005,102,10,34
7,michaja01,2005,88,4,29
7,molinya01,2005,97,8,23
7,phillja04,2005,95,10,29
7,puntoni01,2005,94,4,28
7,robleos01,2005,99,5,29
7,schnebr01,2005,99,10,29
7,scutama01,2005,94,9,30
7,snowjt01,2005,101,4,37
7,amezaal01,2006,87,3,28
7,ausmubr01,2006,101,2,37
7,booneaa01,2006,89,7,33
7,buckjo01,2006,91,11,26
7,burkech01,2006,101,9,26
7,counscr01,2006,95,4,36
7,diazma02,2006,97,7,28
7,germaes01,2006,91,3,28
7,gonzaal02,2006,99,9,29
7,molinya01,2006,90,6,24
7,nixontr01,2006,102,8,32
7,scutama01,2006,97,5,31
7,sullico01,2006,103,2,27
7,barfijo02,2007,102,3,25
7,brownem01,2007,94,6,33
7,dobbsgr01,2007,88,10,29
7,edmonji01,2007,92,12,37
7,germaes01,2007,92,4,29
7,gilesma01,2007,96,4,29
7,gloadro01,2007,92,7,31
7,harriwi01,2007,93,2,29
7,hernara02,2007,94,9,31
7,hoppeno01,2007,101,0,28
7,izturma01,2007,97,6,27
7,kleskry01,2007,94,6,36
7,lairdge01,2007,91,9,28
7,lambmi01,2007,90,11,32
7,molinya01,2007,97,6,25
7,navardi01,2007,88,9,23
7,overbly01,2007,102,10,30
7,puntoni01,2007,99,1,30
7,roberda07,2007,103,2,35
7,ruizca01,2007,97,6,28
7,schnebr01,2007,96,6,31
7,scutama01,2007,88,7,32
7,tagucso01,2007,89,3,38
7,torreyo01,2007,101,8,29
7,tynerja01,2007,87,1,30
7,bartoda02,2008,101,9,23
7,cabreas01,2008,91,6,23
7,carroja01,2008,96,1,34
7,castijo02,2008,96,6,27
7,crispco01,2008,102,7,29
7,dewitbl01,2008,97,9,23
7,erstada01,2008,89,4,34
7,gonzaed02,2008,89,7,30
7,gonzalu01,2008,89,8,41
7,gutiefr01,2008,99,8,25
7,hannaja01,2008,95,9,28
7,inglejo01,2008,102,3,30
7,johnsre02,2008,101,6,32
7,kennead01,2008,95,2,32
7,tulowtr01,2008,99,8,24
7,bakerjo01,2009,101,9,28
7,blumge01,2009,94,10,36
7,cabreev01,2009,96,2,23
7,dukesel01,2009,91,8,25
7,ellisma01,2009,99,10,32
7,fontemi01,2009,89,9,29
7,getzch01,2009,98,2,26
7,hardyjj01,2009,95,11,27
7,izturce01,2009,99,2,29
7,lairdge01,2009,93,4,30
7,mossbr01,2009,91,7,26
7,tatisfe01,2009,96,8,34
7,taverwi01,2009,97,1,28
7,valbulu01,2009,92,10,24
7,youngde04,2009,94,7,27
7,barmecl01,2010,91,8,31
7,carroja01,2010,102,0,36
7,francje02,2010,95,11,26
7,hardyjj01,2010,91,6,28
7,heltoto01,2010,102,8,37
7,jasojo01,2010,89,5,27
7,kotchca01,2010,90,9,27
7,maiermi01,2010,98,5,28
7,morame01,2010,90,7,38
7,parrage01,2010,95,3,23
7,ryanbr01,2010,98,2,28
7,spilbry01,2010,95,10,31
7,vizquom01,2010,95,2,43
7,ankieri01,2011,91,9,32
7,cedenro02,2011,103,2,28
7,dudalu01,2011,88,10,25
7,getzch01,2011,97,0,28
7,hillaa01,2011,89,6,29
7,hudsoor01,2011,98,7,34
7,johnsch05,2011,95,7,27
7,kennead01,2011,89,7,35
7,ludwiry01,2011,90,11,33
7,morelbr01,2011,101,10,24
7,schiena01,2011,93,9,27
7,tholejo01,2011,91,3,25
7,venabwi01,2011,91,9,29
7,avilaal01,2012,89,9,25
7,betemwi01,2012,89,12,31
7,blancgr01,2012,96,5,29
7,cabreev01,2012,98,2,26
7,denorch01,2012,102,8,32
7,dobbsgr01,2012,91,5,34
7,hanigry01,2012,87,2,32
7,heisech01,2012,92,7,28
7,martijd02,2012,95,11,25
7,pennicl01,2012,90,6,28
7,theriry01,2012,95,0,33
7,victosh01,2012,101,9,32
7,weeksje01,2012,98,2,25
7,ackledu01,2013,97,4,25
7,avilemi01,2013,91,9,32
7,barnebr02,2013,98,8,27
7,beckhgo01,2013,99,5,27
7,cainlo01,2013,100,4,27
7,ellisaj01,2013,93,10,32
7,floripe01,2013,89,9,27
7,gregodi01,2013,90,7,23
7,kozmape01,2013,89,1,25
7,lagarju01,2013,95,4,24
7,mercejo03,2013,95,8,27
7,montemi01,2013,95,11,30
7,polanpl01,2013,98,1,38
7,smithse01,2013,93,8,31
7,sogarer01,2013,98,2,27
7,solando01,2013,90,3,26
7,stubbdr01,2013,100,10,29
7,wellsve01,2013,99,11,35
7,amarial01,2014,101,5,25
7,ascheco01,2014,100,10,24
7,blancgr01,2014,102,5,31
7,callaal01,2014,90,4,31
7,castiwe01,2014,90,13,27
7,deazaal01,2014,96,5,30
7,jacksau01,2014,102,4,27
7,navada01,2014,98,4,31
7,odorro01,2014,100,9,20
7,penabr01,2014,88,5,32
7,ruizca01,2014,96,6,35
7,suzukic01,2014,102,1,41
7,turneju01,2014,98,7,30
7,venabwi01,2014,91,8,32
9,jacksre01,1980,154,41,34
9,murphda05,1980,160,33,24
9,perezto01,1980,161,25,38
9,schmimi01,1980,157,48,31
9,baylodo01,1982,160,24,33
9,cartega01,1982,163,29,28
9,murphda05,1982,168,36,26
9,ripkeca01,1982,158,28,22
9,thompja01,1982,156,31,28
9,thornan01,1982,161,32,33
9,wallati01,1982,160,28,25
9,winfida01,1982,151,37,31
9,ceyro01,1983,160,24,35
9,parrila02,1983,163,27,27
9,davisal01,1984,161,27,24
9,thornan01,1984,159,33,35
9,barfije01,1985,156,27,26
9,cartega01,1985,156,32,31
9,evansdw01,1985,162,29,34
9,guerrpe01,1985,156,33,29
9,preslji01,1985,157,28,24
9,riceji01,1985,159,27,32
9,schmimi01,1985,152,33,36
9,davisgl01,1986,152,31,25
9,henderi01,1986,160,28,28
9,mcreyke01,1986,161,26,27
9,murphda05,1986,163,29,30
9,preslji01,1986,163,27,25
9,schmimi01,1986,160,37,37
9,barfije01,1987,155,28,28
9,caldeiv01,1987,159,28,25
9,cansejo01,1987,162,31,23
9,cartejo01,1987,155,32,27
9,clarkwi02,1987,163,35,23
9,downibr01,1987,154,29,37
9,evansdw01,1987,165,34,36
9,gaettga01,1987,150,31,29
9,jacobbr01,1987,162,32,28
9,joynewa01,1987,161,34,25
9,mcgwima01,1987,161,49,24
9,mcreyke01,1987,163,29,28
9,ripkeca01,1987,157,27,27
9,schmimi01,1987,153,35,38
9,strawda01,1987,151,39,25
9,winfida01,1987,158,27,36
9,bonilbo01,1988,160,24,25
9,clarkwi02,1988,162,29,24
9,davisgl01,1988,152,30,27
9,gibsoki01,1988,157,25,31
9,hrbekke01,1988,159,25,28
9,mcgrifr01,1988,151,34,25
9,mcreyke01,1988,159,27,29
9,cartejo01,1989,158,35,29
9,davisgl01,1989,156,34,28
9,esaskni01,1989,156,30,29
9,johnsho01,1989,164,36,29
9,mitchke01,1989,158,47,27
9,bondsba01,1990,156,33,26
9,fieldce01,1990,159,51,27
9,grubeke01,1990,162,31,28
9,henderi01,1990,159,28,32
9,mcgrifr01,1990,167,35,27
9,mitchke01,1990,152,35,28
9,bellge02,1991,159,25,32
9,cansejo01,1991,152,44,27
9,dawsoan01,1991,153,31,37
9,fieldce01,1991,163,44,28
9,hendeda01,1991,158,25,33
9,tartada01,1991,153,31,29
9,willima04,1991,158,34,26
9,belleal01,1992,152,34,26
9,bellge02,1992,160,25,33
9,cartejo01,1992,164,34,32
9,gonzaju03,1992,152,43,23
9,hollida01,1992,158,27,26
9,mcgrifr01,1992,152,35,29
9,cartejo01,1993,153,33,33
9,fieldce01,1993,153,30,30
9,gantro01,1993,166,36,28
9,gonzaju03,1993,166,46,24
9,justida01,1993,158,40,27
9,sosasa01,1993,156,33,25
9,vaughgr01,1993,152,30,28
9,vaughmo01,1993,160,29,26
9,caminke01,1995,159,26,32
9,castivi02,1995,163,32,28
9,edmonji01,1995,162,33,25
9,galaran01,1995,155,31,34
9,karroer01,1995,164,32,28
9,martiti02,1995,152,31,28
9,piazzmi01,1995,150,32,27
9,sosasa01,1995,151,36,27
9,thomafr04,1995,152,40,27
9,valenjo02,1995,155,27,28
9,vaughmo01,1995,165,39,28
9,walkela01,1995,151,36,29
9,bondsba01,1996,159,42,32
9,buhneja01,1996,153,44,32
9,cartejo01,1996,158,30,36
9,davisch01,1996,155,28,36
9,griffke02,1996,165,49,27
9,jahajo01,1996,163,34,30
9,karroer01,1996,158,34,29
9,kingje01,1996,160,30,32
9,larkiba01,1996,154,33,32
9,palmede01,1996,163,38,28
9,salmoti01,1996,166,30,28
9,sheffga01,1996,163,42,28
9,thomeji01,1996,157,38,26
9,venturo01,1996,168,34,29
9,bagweje01,1997,162,43,29
9,bondsba01,1997,155,40,33
9,clarkto02,1997,160,32,25
9,gonzaju03,1997,158,42,28
9,higgibo02,1997,163,27,27
9,justida01,1997,163,33,31
9,karroer01,1997,167,31,30
9,palmera01,1997,156,38,33
9,sosasa01,1997,161,36,29
9,vaughmo01,1997,166,35,30
9,whitero02,1997,160,28,25
9,willima04,1997,157,32,32
9,zeileto01,1997,154,31,32
9,bagweje01,1998,164,34,30
9,bondsba01,1998,167,37,34
9,burnije01,1998,160,38,29
9,delgaca01,1998,155,38,26
9,easleda01,1998,161,27,29
9,frymatr01,1998,160,28,29
9,jonesan01,1998,158,31,21
9,kentje01,1998,156,31,30
9,lankfra01,1998,156,31,31
9,mondera01,1998,162,30,27
9,palmede01,1998,159,34,30
9,thomafr04,1998,155,29,30
9,vaughgr01,1998,156,50,33
9,youngke01,1998,160,27,29
9,anderbr01,1999,159,24,35
9,clarkto02,1999,150,31,27
9,delgaca01,1999,156,44,27
9,finlest01,1999,156,34,34
9,gilesbr02,1999,164,39,28
9,liebemi01,1999,153,31,27
9,martiti02,1999,155,28,32
9,mcgrifr01,1999,164,32,36
9,mondera01,1999,152,33,28
9,piazzmi01,1999,162,40,31
9,sheffga01,1999,165,34,31
9,tatisfe01,1999,160,34,24
9,walkela01,1999,166,37,33
9,aloumo01,2000,161,30,34
9,batisto01,2000,163,41,27
9,edmonji01,2000,155,42,30
9,finlest01,2000,151,35,35
9,glaustr01,2000,160,47,24
9,jenkige01,2000,155,34,26
9,mcgrifr01,2000,157,27,37
9,nevinph01,2000,163,31,29
9,palmera01,2000,163,39,36
9,piazzmi01,2000,156,38,32
9,ramirma02,2000,154,38,28
9,salmoti01,2000,165,34,32
9,sheffga01,2000,163,43,32
9,vaughmo01,2000,167,36,33
9,willibe02,2000,165,30,32
9,wilsopr01,2000,160,31,26
9,bondsba01,2001,156,73,37
9,chaveer01,2001,159,32,24
9,cruzjo02,2001,158,34,27
9,delgaca01,2001,160,39,29
9,edmonji01,2001,152,30,31
9,jonesan01,2001,157,34,24
9,kleskry01,2001,154,30,30
9,konerpa01,2001,164,32,25
9,martiti02,2001,165,34,34
9,nevinph01,2001,167,41,30
9,palmera01,2001,164,47,37
9,piazzmi01,2001,151,36,33
9,ramirma02,2001,162,41,29
9,rolensc01,2001,160,25,26
9,sexsori01,2001,162,45,27
9,sheffga01,2001,160,36,33
9,tejadmi01,2001,166,31,27
9,thomeji01,2001,153,49,31
9,bagweje01,2002,166,31,34
9,batisto01,2002,150,31,29
9,burksel01,2002,156,32,38
9,burrepa01,2002,165,37,26
9,chaveer01,2002,161,34,25
9,greensh01,2002,166,42,30
9,hunteto01,2002,162,29,27
9,kleskry01,2002,162,29,31
9,leede02,2002,157,27,27
9,ramirma02,2002,152,33,30
9,sexsori01,2002,159,29,28
9,sosasa01,2002,160,49,34
9,sweenmi01,2002,160,24,29
9,walkela01,2002,161,26,36
9,beltrca01,2003,160,26,26
9,hidalri01,2003,159,28,28
9,jonesan01,2003,165,36,26
9,rolensc01,2003,160,28,28
9,sexsori01,2003,165,45,29
9,thomeji01,2003,154,47,33
9,blakeca01,2004,159,28,31
9,burnije01,2004,153,37,35
9,castivi02,2004,158,35,37
9,drewjd01,2004,158,31,29
9,greensh01,2004,157,28,32
9,jenkige01,2004,163,27,30
9,kentje01,2004,156,27,36
9,konerpa01,2004,156,41,28
9,leede02,2004,168,32,29
9,nevinph01,2004,158,26,33
9,rolensc01,2004,157,34,29
9,sheffga01,2004,166,36,36
9,teixema01,2004,153,38,24
9,biggicr01,2005,156,26,40
9,burrepa01,2005,158,32,29
9,delgaca01,2005,157,33,33
9,floydcl01,2005,150,34,33
9,guerrvl01,2005,165,32,30
9,jenkige01,2005,157,25,31
9,jonesan01,2005,154,51,28
9,kentje01,2005,160,29,37
9,konerpa01,2005,163,40,29
9,leeca01,2005,164,32,29
9,ramirma02,2005,162,45,33
9,tracych01,2005,155,27,25
9,utleych01,2005,158,28,27
9,bayja01,2006,163,35,28
9,credejo01,2006,154,30,28
9,fieldpr01,2006,154,28,22
9,hunteto01,2006,155,31,31
9,ortizda01,2006,160,54,31
9,rodrial01,2006,166,35,31
9,sexsori01,2006,156,34,32
9,beltrca01,2007,153,33,30
9,berkmla01,2007,156,34,31
9,fieldpr01,2007,165,50,23
9,greenkh01,2007,155,27,28
9,morneju01,2007,160,31,26
9,ramirar01,2007,157,26,29
9,ugglada01,2007,155,31,27
9,delgaca01,2008,162,38,36
9,fieldpr01,2008,162,34,24
9,howarry01,2008,153,48,29
9,ludwiry01,2008,161,37,30
9,pencehu01,2008,160,25,25
9,ramirar01,2008,160,27,30
9,rodrial01,2008,154,35,33
9,cuddymi01,2009,162,32,30
9,ethiean01,2009,162,31,27
9,gonzaad01,2009,153,40,27
9,grandcu01,2009,157,30,28
9,kubelja01,2009,154,28,27
9,leede02,2009,163,35,34
9,longoev01,2009,164,33,24
9,tulowtr01,2009,161,32,25
9,uptonju01,2009,158,26,22
9,utleych01,2009,161,31,31
9,werthja01,2009,153,36,30
9,fieldpr01,2010,151,32,26
9,hartco01,2010,158,31,28
9,howarry01,2010,152,31,31
9,swishni01,2010,163,29,30
9,teixema01,2010,154,33,30
9,wellsve01,2010,161,31,32
9,zimmery01,2010,161,25,26
9,bautijo02,2011,155,43,31
9,bruceja01,2011,150,32,24
9,grandcu01,2011,153,41,30
9,jonesad01,2011,159,25,26
9,kinslia01,2011,158,32,29
9,konerpa01,2011,163,31,35
9,morsemi01,2011,158,31,29
9,ortizda01,2011,162,29,36
9,tulowtr01,2011,162,30,27
9,encared01,2012,152,42,29
9,hamiljo03,2012,160,43,31
9,hartco01,2012,152,30,30
9,heywaja01,2012,158,27,23
9,konerpa01,2012,159,26,36
9,larocad01,2012,155,33,33
9,bruceja01,2013,164,30,26
9,hardyjj01,2013,158,25,31
9,longoev01,2013,165,32,28
9,ortizda01,2013,160,30,38
9,zimmery01,2013,156,26,29
9,bautijo02,2014,158,35,34
9,cruzne02,2014,166,40,34
9,donaljo02,2014,155,29,29
9,frazito01,2014,163,29,28
9,gonzaad01,2014,163,27,32
9,rizzoan01,2014,150,32,25
9,seageky01,2014,158,25,27
9,stantmi03,2014,155,37,25
9,uptonju01,2014,153,29,27
5,charbjo01,1980,131,23,25
5,easlemi01,1980,133,21,30
5,fiskca01,1980,138,18,33
5,grichbo01,1980,135,14,31
5,ziskri01,1980,130,19,31
5,coopece01,1981,133,12,32
5,pacioto01,1981,132,14,35
5,riceji01,1981,128,17,28
5,aikenwi01,1982,131,17,28
5,brunato01,1982,126,20,22
5,ceyro01,1982,141,24,34
5,driesda01,1982,139,17,31
5,easlemi01,1982,131,15,32
5,grichbo01,1982,132,19,33
5,hayesvo01,1982,132,14,24
5,lezcasi01,1982,136,16,29
5,lynnfr01,1982,141,21,30
5,martije01,1982,138,15,33
5,morgajo02,1982,134,14,39
5,murphdw01,1982,129,27,27
5,smallro02,1982,125,20,30
5,bakerdu01,1983,138,15,34
5,chambch01,1983,125,20,35
5,clarkja01,1983,132,20,28
5,davisjo02,1983,138,24,27
5,fiskca01,1983,141,26,36
5,garneph01,1983,135,14,34
5,hendeda01,1983,130,17,25
5,landrke01,1983,135,17,29
5,lopesda01,1983,137,17,38
5,luzingr01,1983,128,32,33
5,marshmi02,1983,132,17,23
5,putnapa01,1983,126,19,30
5,singlke01,1983,140,18,36
5,thompja01,1983,134,18,29
5,baylodo01,1984,129,27,35
5,davisjo02,1984,134,19,28
5,dawsoan01,1984,132,17,30
5,durhale01,1984,132,23,27
5,lynnfr01,1984,140,23,32
5,marshmi02,1984,127,21,24
5,morelke01,1984,138,16,30
5,strawda01,1984,131,26,22
5,thompja01,1984,138,17,30
5,walkegr01,1984,130,24,25
5,whitefr01,1984,130,17,34
5,brunato01,1985,137,27,25
5,cartejo01,1985,128,15,25
5,dawsoan01,1985,135,23,31
5,downibr01,1985,137,20,35
5,gaettga01,1985,138,20,27
5,harpete01,1985,130,17,30
5,hornebo01,1985,129,27,28
5,lemonch01,1985,137,18,30
5,martica01,1985,130,21,25
5,mcreyke01,1985,132,15,26
5,upshawi01,1985,138,15,28
5,whitefr01,1985,140,22,35
5,yountro01,1985,129,15,30
5,breamsi01,1986,140,16,26
5,brettge01,1986,128,16,33
5,davisal01,1986,130,18,26
5,davisjo02,1986,132,21,30
5,davismi02,1986,131,19,27
5,dawsoan01,1986,141,20,32
5,decindo01,1986,131,26,36
5,downibr01,1986,137,20,36
5,durhale01,1986,127,20,29
5,evansdw01,1986,137,26,35
5,hallme01,1986,131,18,26
5,parrila01,1986,128,28,33
5,tartada01,1986,138,25,24
5,davismi02,1987,131,22,28
5,diazbo01,1987,134,15,34
5,gibsoki01,1987,135,24,30
5,greenmi01,1987,135,19,24
5,hallme01,1987,136,18,27
5,incavpe01,1987,138,27,23
5,kennete02,1987,128,18,31
5,krukjo01,1987,140,20,26
5,lemonch01,1987,130,20,32
5,leonaje01,1987,141,19,32
5,maldoca01,1987,129,20,27
5,quinore01,1987,132,12,24
5,shelbjo01,1987,132,21,29
5,sveumda01,1987,135,25,24
5,wardga01,1987,131,16,34
5,whitefr01,1987,138,17,37
5,brunato01,1988,128,22,28
5,davisal01,1988,141,18,28
5,daviser01,1988,129,26,26
5,howelja02,1988,127,16,27
5,jamesch02,1988,137,19,26
5,lemonch01,1988,135,17,33
5,mitchke01,1988,127,19,26
5,murphda05,1988,134,24,32
5,riceji01,1988,128,15,35
5,snydeco02,1988,139,26,26
5,tartada01,1988,139,26,26
5,brunato01,1989,133,20,29
5,gaettga01,1989,125,19,31
5,hayesvo01,1989,140,26,31
5,murphda05,1989,131,20,33
5,thompro01,1989,132,13,27
5,whitalo01,1989,128,28,32
5,danieka01,1990,133,27,27
5,davisal01,1990,140,17,30
5,fiskca01,1990,129,18,43
5,gaettga01,1990,132,16,32
5,hrbekke01,1990,141,22,30
5,mcreyke01,1990,140,24,31
5,oneilpa01,1990,136,16,27
5,parrila02,1990,126,24,34
5,preslji01,1990,131,19,29
5,vanslan01,1990,140,17,30
5,belleal01,1991,130,28,25
5,caldeiv01,1991,141,19,29
5,hallme01,1991,140,19,31
5,henderi01,1991,126,18,33
5,hrbekke01,1991,131,20,31
5,kellyro01,1991,130,20,27
5,larkiba01,1991,140,20,27
5,macksh01,1991,137,18,28
5,mcreyke01,1991,135,16,32
5,millira01,1991,127,16,30
5,murphda05,1991,137,18,35
5,obriepe03,1991,139,17,33
5,oneilpa01,1991,136,28,28
5,strawda01,1991,134,28,29
5,thompro01,1991,129,19,29
5,vanslan01,1991,130,17,31
5,vaughgr01,1991,132,27,26
5,whitalo01,1991,131,23,34
5,buhneja01,1992,132,25,28
5,daultda01,1992,131,27,30
5,gantro01,1992,141,17,27
5,hayesch01,1992,131,18,27
5,karroer01,1992,140,20,25
5,maldoca01,1992,133,20,32
5,olerujo01,1992,130,16,24
5,reimeke01,1992,132,16,28
5,whitalo01,1992,126,19,35
5,aloumo01,1993,138,18,27
5,baineha01,1993,130,20,34
5,burksel01,1993,137,17,29
5,clarkje01,1993,135,13,30
5,daultda01,1993,131,24,31
5,davisch01,1993,139,27,33
5,devermi01,1993,132,14,30
5,hoilech01,1993,130,29,28
